113,113,625
112,112,637.5
112,113,628.127
112,114,640.167
113,112,629.683
113,114,646.34
114,112,632.944
114,113,633.652
114,114,630.007
111,111,627.304
111,112,629.739
111,113,628.327
112,111,615.665
113,111,622.884
111,114,634.365
111,115,627.826
112,115,612.695
113,115,618.569
114,111,624.69
114,115,614.131
115,111,584.802
115,112,585.223
115,113,574.758
115,114,584.863
115,115,589.089
110,112,587.437
110,113,575.854
110,114,593.872
112,110,574.46
113,110,577.28
114,110,579.392
110,111,569.401
111,110,617.056
110,115,573.108
115,110,614.54
114,116,567.083
116,112,618.574
116,113,619.208
116,114,610.439
116,111,581.589
110,110,439.648
116,115,459.751
116,110,211.216
109,112,394.32
109,113,492.267
109,114,465.237
109,115,282.086
109,111,211.169
112,109,247.444
113,109,274.105
114,109,174.543
111,109,145.858
115,109,72.958
109,116,123.633
109,110,60.5062
117,112,80.0795
117,113,108.333
117,114,71.9376
117,111,36.3954
110,109,38.2453
116,109,8.05164
