113,113,625
112,112,625
112,113,625
112,114,625
113,112,625
113,114,625
114,112,625
114,113,625
114,114,625
111,111,650.25
111,112,650.25
111,113,650.554
112,111,637.5
113,111,638.4
111,114,638.348
111,115,633.017
112,115,641.945
113,115,626.363
114,111,630.561
114,115,625.363
115,111,631.887
115,112,626.498
115,113,632.667
115,114,617.579
115,115,627.018
110,112,635.844
110,113,625.713
110,114,615.896
112,110,625.248
113,110,634.308
114,110,606.783
110,111,631.1
111,110,627.877
110,115,626.806
115,110,626.617
114,116,604.833
116,112,614.234
116,113,596.364
116,114,592.51
116,111,600.607
110,110,631.012
116,115,592.56
116,110,605.13
109,112,605.52
109,113,613.143
109,114,587.436
109,115,591.094
109,111,610.224
112,109,596.341
113,109,571.861
114,109,575.238
111,109,581.017
115,109,576.951
109,116,587.97
109,110,590.135
117,112,591.937
117,113,565
117,114,611.47
117,111,562.696
110,109,572.656
116,109,563.592
117,110,513.9
108,112,575.196
108,113,629.999
108,114,568.714
108,115,508.068
109,109,484.663
108,111,564.25
110,116,586.019
111,116,591.805
112,116,597.21
113,116,562.943
115,116,576.901
116,116,567.702
117,115,499.934
117,116,197.88
114,117,556.975
115,117,336.516
108,116,231.295
112,108,607.567
113,108,579.999
114,108,435.497
111,108,454.828
108,110,330.85
115,108,225.108
117,109,154.049
110,108,236.488
118,112,204.985
118,113,212.58
118,114,134.757
116,108,81.6652
108,109,91.6564
118,111,122.508
110,117,363.296
118,115,52.2806
109,108,65.4778
108,117,49.0736
109,117,158.804
118,110,44.6853
107,112,83.0276
107,113,83.257
107,114,50.6134
107,111,48.548
107,115,16.1338
107,110,15.9044
117,108,7.82767
